Invoice ID,Branch,CustomerID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Longitude,Latitude,Year,Month,Day,Day_Name
460-35-4390,A,C1795,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,92.04,2019-09-09,11:00,Ewallet,92.04,4.761904762,0.0,9.1,96.1735,16.8409,2019,9,9,Monday
343-87-0864,C,C1464,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,75.88,2019-11-27,10:30,Credit card,75.88,4.761904762,0.0,7.455,96.0785,19.7633,2019,11,27,Wednesday
173-50-1108,B,C1245,Mandalay,Member,Female,Sports and travel,20.18,8,8.072,161.44,2019-07-10,12:14,Credit card,80.72,4.761904762,80.72,6.0,96.0891,21.9588,2019,7,10,Wednesday
243-47-2663,C,C1407,Naypyitaw,Member,Male,Electronic accessories,18.77,10,9.385,187.7,2019-03-24,16:43,Credit card,112.62,4.761904762,75.08,5.775,96.0785,19.7633,2019,3,24,Sunday
841-18-8232,B,C1268,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,71.2,2019-06-01,20:40,Credit card,71.2,4.761904762,0.0,10.0,96.0891,21.9588,2019,6,1,Saturday
701-23-5550,B,C1205,Mandalay,Member,Male,Sports and travel,38.81,8,15.524,310.48,2019-10-26,13:40,Ewallet,155.24,4.761904762,155.24,5.88,96.0891,21.9588,2019,10,26,Saturday
647-50-1224,A,C1898,Yangon,Normal,Female,Sports and travel,29.42,10,14.71,294.2,2019-09-05,16:23,Ewallet,294.2,4.761904762,0.0,8.9,96.1735,16.8409,2019,9,5,Thursday
541-48-8554,A,C1641,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,548.55,2019-07-28,12:08,Credit card,548.55,4.761904762,0.0,6.0,96.1735,16.8409,2019,7,28,Sunday
539-21-7227,B,C1275,Mandalay,Normal,Female,Sports and travel,51.54,7,18.039,360.78,2019-04-28,17:45,Cash,257.7,4.761904762,103.08,5.04,96.0891,21.9588,2019,4,28,Sunday
213-32-1216,A,C1805,Yangon,Normal,Female,Sports and travel,66.06,6,19.818,396.36,2019-01-18,10:28,Cash,396.36,4.761904762,0.0,7.3,96.1735,16.8409,2019,1,18,Friday
747-58-7183,B,C1208,Mandalay,Normal,Male,Sports and travel,57.27,4,11.454,229.08,2019-02-16,20:31,Ewallet,171.81,4.761904762,57.27,7.8,96.0891,21.9588,2019,2,16,Saturday
582-52-8065,B,C1246,Mandalay,Normal,Female,Sports and travel,54.31,13,35.3015,706.03,2019-09-30,10:49,Cash,488.79,4.761904762,217.24,10.0,96.0891,21.9588,2019,9,30,Monday
210-57-1719,B,C1244,Mandalay,Normal,Female,Sports and travel,58.24,13,37.856,757.12,2019-12-28,12:34,Cash,524.16,4.761904762,232.96,10.0,96.0891,21.9588,2019,12,28,Saturday
399-69-4630,C,C1336,Naypyitaw,Normal,Male,Sports and travel,22.21,7,7.7735,155.47,2019-01-24,10:23,Credit card,133.26,4.761904762,22.21,9.03,96.0785,19.7633,2019,1,24,Thursday
134-75-2619,A,C1626,Yangon,Member,Male,Sports and travel,19.32,10,9.66,193.2,2019-03-31,18:51,Cash,135.24,4.761904762,57.96,6.9,96.1735,16.8409,2019,3,31,Sunday
356-44-8813,B,C1283,Mandalay,Normal,Male,Home and lifestyle,37.48,4,7.496,149.92,2019-05-26,13:45,Credit card,112.44,4.761904762,37.48,9.24,96.0891,21.9588,2019,5,26,Sunday
198-66-9832,B,C1250,Mandalay,Member,Female,Fashion accessories,72.04,4,14.408,288.16,2019-06-23,19:38,Cash,144.08,4.761904762,144.08,10.0,96.0891,21.9588,2019,6,23,Sunday
712-39-0363,A,C1835,Yangon,Member,Male,Food and beverages,41.66,8,16.664,333.28,2019-04-09,15:24,Ewallet,249.96,4.761904762,83.32,5.6,96.1735,16.8409,2019,4,9,Tuesday
218-59-9410,A,C1890,Yangon,Member,Female,Home and lifestyle,72.42,4,14.484,289.68,2019-07-02,16:54,Ewallet,217.26,4.761904762,72.42,8.2,96.1735,16.8409,2019,7,2,Tuesday
174-75-0888,B,C1214,Mandalay,Normal,Male,Electronic accessories,21.58,13,14.027,280.54,2019-07-25,12:32,Cash,194.22,4.761904762,86.32,8.76,96.0891,21.9588,2019,7,25,Thursday
866-99-7614,C,C1410,Naypyitaw,Normal,Male,Food and beverages,89.2,12,53.52,1070.4,2019-09-14,15:42,Credit card,892.0,4.761904762,178.4,4.62,96.0785,19.7633,2019,9,14,Saturday
134-54-4720,B,C1264,Mandalay,Normal,Female,Electronic accessories,42.42,11,23.331,466.62,2019-03-04,13:58,Ewallet,339.36,4.761904762,127.26,6.84,96.0891,21.9588,2019,3,4,Monday
760-90-2357,A,C1728,Yangon,Member,Male,Electronic accessories,74.51,8,29.804,596.08,2019-07-25,15:08,Ewallet,447.06,4.761904762,149.02,5.0,96.1735,16.8409,2019,7,25,Thursday
514-37-2845,B,C1229,Mandalay,Normal,Male,Fashion accessories,99.25,3,14.8875,297.75,2019-10-16,13:02,Cash,198.5,4.761904762,99.25,10.0,96.0891,21.9588,2019,10,16,Wednesday
698-98-5964,A,C1870,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,812.1,2019-04-09,13:01,Credit card,812.1,4.761904762,0.0,6.3,96.1735,16.8409,2019,4,9,Tuesday
718-57-9773,C,C1489,Naypyitaw,Normal,Female,Sports and travel,49.33,12,29.598,591.96,2019-11-29,16:40,Credit card,493.3,4.761904762,98.66,9.87,96.0785,19.7633,2019,11,29,Friday
651-88-7328,A,C1690,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,591.66,2019-12-11,13:55,Cash,591.66,4.761904762,0.0,7.7,96.1735,16.8409,2019,12,11,Wednesday
241-11-2261,B,C1216,Mandalay,Normal,Female,Fashion accessories,79.86,10,39.93,798.6,2019-04-20,10:33,Credit card,559.02,4.761904762,239.58,6.6,96.0891,21.9588,2019,4,20,Saturday
408-26-9866,C,C1484,Naypyitaw,Normal,Female,Sports and travel,73.98,8,29.592,591.84,2019-05-29,16:42,Ewallet,517.86,4.761904762,73.98,4.305,96.0785,19.7633,2019,5,29,Wednesday
834-83-1826,B,C1295,Mandalay,Member,Female,Home and lifestyle,82.04,10,41.02,820.4,2019-09-13,17:16,Credit card,410.2,4.761904762,410.2,9.12,96.0891,21.9588,2019,9,13,Friday
343-61-3544,B,C1272,Mandalay,Member,Male,Fashion accessories,26.67,20,26.67,533.4,2019-09-20,11:48,Cash,266.7,4.761904762,266.7,10.0,96.0891,21.9588,2019,9,20,Friday
239-48-4278,A,C1826,Yangon,Member,Male,Fashion accessories,10.13,10,5.065,101.3,2019-08-04,19:35,Ewallet,70.91,4.761904762,30.39,8.3,96.1735,16.8409,2019,8,4,Sunday
355-34-6244,B,C1267,Mandalay,Normal,Male,Fashion accessories,72.39,3,10.8585,217.17,2019-04-25,19:55,Credit card,144.78,4.761904762,72.39,7.455,96.0891,21.9588,2019,4,25,Thursday
550-84-8664,A,C1721,Yangon,Normal,Male,Fashion accessories,85.91,5,21.4775,429.55,2019-01-21,14:33,Credit card,429.55,4.761904762,0.0,7.455,96.1735,16.8409,2019,1,21,Monday
339-96-8318,B,C1205,Mandalay,Member,Male,Fashion accessories,81.31,14,56.917,1138.34,2019-12-16,19:49,Ewallet,569.17,4.761904762,569.17,7.455,96.0891,21.9588,2019,12,16,Monday
458-61-0011,B,C1224,Mandalay,Normal,Male,Fashion accessories,60.3,6,18.09,361.8,2019-06-19,18:43,Cash,241.2,4.761904762,120.6,7.455,96.0891,21.9588,2019,6,19,Wednesday
592-34-6155,C,C1407,Naypyitaw,Normal,Male,Fashion accessories,31.77,5,7.9425,158.85,2019-01-10,14:43,Ewallet,127.08,4.761904762,31.77,7.455,96.0785,19.7633,2019,1,10,Thursday
797-88-0493,A,C1843,Yangon,Normal,Female,Fashion accessories,64.27,4,12.854,257.08,2019-12-12,13:54,Cash,257.08,4.761904762,0.0,7.455,96.1735,16.8409,2019,12,12,Thursday
207-73-1363,B,C1293,Mandalay,Normal,Male,Fashion accessories,69.51,3,10.4265,208.53,2019-11-11,12:15,Ewallet,139.02,4.761904762,69.51,7.455,96.0891,21.9588,2019,11,11,Monday
390-31-6381,C,C1461,Naypyitaw,Normal,Male,Food and beverages,27.22,4,5.444,108.88,2019-09-28,12:37,Cash,81.66,4.761904762,27.22,7.455,96.0785,19.7633,2019,9,28,Saturday
443-82-0585,A,C1837,Yangon,Member,Female,Health and beauty,77.68,6,23.304,466.08,2019-05-17,19:54,Cash,310.72,4.761904762,155.36,8.4,96.1735,16.8409,2019,5,17,Friday
339-18-7061,C,C1419,Naypyitaw,Member,Female,Fashion accessories,92.98,3,13.947,278.94,2019-09-06,15:06,Credit card,185.96,4.761904762,92.98,8.4,96.0785,19.7633,2019,9,6,Friday
359-90-3665,B,C1235,Mandalay,Member,Female,Sports and travel,18.08,8,7.232,144.64,2019-05-02,18:03,Credit card,72.32,4.761904762,72.32,10.0,96.0891,21.9588,2019,5,2,Thursday
375-72-3056,B,C1256,Mandalay,Normal,Male,Sports and travel,63.06,4,12.612,252.24,2019-07-16,15:58,Ewallet,189.18,4.761904762,63.06,8.4,96.0891,21.9588,2019,7,16,Tuesday
127-47-6963,A,C1778,Yangon,Normal,Male,Sports and travel,51.71,4,10.342,206.84,2019-11-04,13:53,Credit card,206.84,4.761904762,0.0,9.8,96.1735,16.8409,2019,11,4,Monday
278-86-2735,A,C1660,Yangon,Normal,Female,Sports and travel,52.34,3,7.851,157.02,2019-03-07,14:03,Cash,157.02,4.761904762,0.0,9.2,96.1735,16.8409,2019,3,7,Thursday
695-28-6250,A,C1615,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,215.3,2019-01-19,16:38,Ewallet,215.3,4.761904762,0.0,7.7,96.1735,16.8409,2019,1,19,Saturday
379-17-6588,C,C1487,Naypyitaw,Normal,Male,Sports and travel,59.61,12,35.766,715.32,2019-03-18,11:07,Cash,596.1,4.761904762,119.22,5.565,96.0785,19.7633,2019,3,18,Monday
227-50-3718,A,C1744,Yangon,Normal,Male,Sports and travel,14.62,5,3.655,73.1,2019-07-29,12:23,Cash,73.1,4.761904762,0.0,4.4,96.1735,16.8409,2019,7,29,Monday
302-15-2162,C,C1494,Naypyitaw,Member,Male,Health and beauty,46.53,10,23.265,465.3,2019-04-23,10:54,Credit card,279.18,4.761904762,186.12,4.515,96.0785,19.7633,2019,4,23,Tuesday
788-07-8452,C,C1421,Naypyitaw,Member,Female,Home and lifestyle,24.24,11,13.332,266.64,2019-11-20,17:38,Ewallet,169.68,4.761904762,96.96,9.87,96.0785,19.7633,2019,11,20,Wednesday
560-49-6611,A,C1868,Yangon,Member,Female,Sports and travel,45.58,1,2.279,45.58,2019-07-26,14:13,Cash,45.58,4.761904762,0.0,9.8,96.1735,16.8409,2019,7,26,Friday
880-35-0356,A,C1771,Yangon,Member,Female,Sports and travel,75.2,4,15.04,300.8,2019-03-12,11:51,Ewallet,225.6,4.761904762,75.2,4.8,96.1735,16.8409,2019,3,12,Tuesday
585-11-6748,B,C1258,Mandalay,Member,Male,Sports and travel,96.8,6,29.04,580.8,2019-10-03,13:05,Cash,290.4,4.761904762,290.4,6.36,96.0891,21.9588,2019,10,3,Thursday
470-31-3286,B,C1213,Mandalay,Normal,Male,Health and beauty,14.82,4,2.964,59.28,2019-06-14,11:30,Credit card,44.46,4.761904762,14.82,10.0,96.0891,21.9588,2019,6,14,Friday
152-68-2907,A,C1706,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,156.6,2019-12-15,13:30,Credit card,156.6,4.761904762,0.0,9.5,96.1735,16.8409,2019,12,15,Sunday
123-35-4896,C,C1457,Naypyitaw,Normal,Female,Sports and travel,46.66,11,25.663,513.26,2019-09-30,19:11,Ewallet,419.94,4.761904762,93.32,5.565,96.0785,19.7633,2019,9,30,Monday
258-69-7810,C,C1460,Naypyitaw,Normal,Female,Fashion accessories,36.85,6,11.055,221.1,2019-02-02,18:53,Cash,184.25,4.761904762,36.85,9.66,96.0785,19.7633,2019,2,2,Saturday
334-64-2006,A,C1729,Yangon,Member,Female,Home and lifestyle,70.32,3,10.548,210.96,2019-05-28,14:22,Ewallet,140.64,4.761904762,70.32,9.6,96.1735,16.8409,2019,5,28,Tuesday
219-61-4139,C,C1442,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,83.08,2019-03-13,17:16,Ewallet,83.08,4.761904762,0.0,6.72,96.0785,19.7633,2019,3,13,Wednesday
881-41-7302,C,C1441,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,64.99,2019-07-27,10:06,Credit card,64.99,4.761904762,0.0,4.725,96.0785,19.7633,2019,7,27,Saturday
373-09-4567,C,C1383,Naypyitaw,Normal,Male,Food and beverages,77.56,12,46.536,930.72,2019-10-21,20:35,Ewallet,775.6,4.761904762,155.12,7.245,96.0785,19.7633,2019,10,21,Monday
642-30-6693,B,C1201,Mandalay,Normal,Female,Sports and travel,54.51,8,21.804,436.08,2019-09-16,13:54,Ewallet,327.06,4.761904762,109.02,9.36,96.0891,21.9588,2019,9,16,Monday
484-22-8230,C,C1413,Naypyitaw,Member,Female,Fashion accessories,51.89,11,28.5395,570.79,2019-04-10,20:08,Cash,363.23,4.761904762,207.56,4.725,96.0785,19.7633,2019,4,10,Wednesday
830-58-2383,B,C1212,Mandalay,Normal,Male,Home and lifestyle,31.75,6,9.525,190.5,2019-10-10,15:26,Cash,127.0,4.761904762,63.5,10.0,96.0891,21.9588,2019,10,10,Thursday
559-98-9873,A,C1784,Yangon,Member,Female,Fashion accessories,53.65,10,26.825,536.5,2019-03-19,12:56,Ewallet,375.55,4.761904762,160.95,5.2,96.1735,16.8409,2019,3,19,Tuesday
544-32-5024,C,C1401,Naypyitaw,Member,Female,Food and beverages,49.79,7,17.4265,348.53,2019-01-11,19:16,Credit card,199.16,4.761904762,149.37,6.72,96.0785,19.7633,2019,1,11,Friday
318-12-0304,A,C1621,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,30.61,2019-07-27,12:20,Ewallet,30.61,4.761904762,0.0,5.2,96.1735,16.8409,2019,7,27,Saturday
349-97-8902,B,C1287,Mandalay,Member,Male,Food and beverages,57.89,4,11.578,231.56,2019-02-02,10:37,Ewallet,115.78,4.761904762,115.78,10.0,96.0891,21.9588,2019,2,2,Saturday
421-95-9805,A,C1725,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,28.96,2019-06-04,10:18,Credit card,28.96,4.761904762,0.0,6.2,96.1735,16.8409,2019,6,4,Tuesday
789-23-8625,B,C1224,Mandalay,Member,Male,Fashion accessories,93.22,6,27.966,559.32,2019-02-14,11:45,Cash,279.66,4.761904762,279.66,8.64,96.0891,21.9588,2019,2,14,Thursday
284-54-4231,C,C1333,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,80.93,2019-11-05,16:08,Credit card,80.93,4.761904762,0.0,9.45,96.0785,19.7633,2019,11,5,Tuesday
443-59-0061,A,C1675,Yangon,Member,Male,Food and beverages,67.45,14,47.215,944.3,2019-03-02,11:25,Ewallet,674.5,4.761904762,269.8,4.2,96.1735,16.8409,2019,3,2,Saturday
509-29-3912,A,C1852,Yangon,Member,Female,Sports and travel,38.72,13,25.168,503.36,2019-01-21,12:24,Ewallet,348.48,4.761904762,154.88,4.2,96.1735,16.8409,2019,1,21,Monday
327-40-9673,B,C1222,Mandalay,Member,Male,Sports and travel,72.6,11,39.93,798.6,2019-09-03,19:51,Cash,435.6,4.761904762,363.0,8.28,96.0891,21.9588,2019,9,3,Tuesday
840-19-2096,C,C1488,Naypyitaw,Member,Male,Electronic accessories,87.91,8,35.164,703.28,2019-04-22,18:10,Ewallet,439.55,4.761904762,263.73,4.62,96.0785,19.7633,2019,4,22,Monday
828-46-6863,A,C1705,Yangon,Member,Male,Food and beverages,98.53,8,39.412,788.24,2019-10-23,11:22,Credit card,591.18,4.761904762,197.06,4.0,96.1735,16.8409,2019,10,23,Wednesday
641-96-3695,C,C1312,Naypyitaw,Member,Female,Fashion accessories,43.46,10,21.73,434.6,2019-12-18,17:55,Ewallet,260.76,4.761904762,173.84,8.925,96.0785,19.7633,2019,12,18,Wednesday
420-97-3340,A,C1896,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,215.04,2019-08-03,15:30,Credit card,215.04,4.761904762,0.0,9.2,96.1735,16.8409,2019,8,3,Saturday
436-54-4512,A,C1648,Yangon,Normal,Female,Sports and travel,91.61,1,4.5805,91.61,2019-01-13,19:44,Cash,91.61,4.761904762,0.0,9.8,96.1735,16.8409,2019,1,13,Sunday
670-79-6321,B,C1204,Mandalay,Normal,Female,Sports and travel,94.59,10,47.295,945.9,2019-01-28,15:27,Credit card,662.13,4.761904762,283.77,5.88,96.0891,21.9588,2019,1,28,Monday
852-62-7105,B,C1208,Mandalay,Normal,Female,Sports and travel,83.25,14,58.275,1165.5,2019-07-02,11:25,Credit card,832.5,4.761904762,333.0,5.28,96.0891,21.9588,2019,7,2,Tuesday
598-06-7312,B,C1256,Mandalay,Normal,Male,Sports and travel,91.35,1,4.5675,91.35,2019-11-06,15:42,Cash,91.35,4.761904762,0.0,8.16,96.0891,21.9588,2019,11,6,Wednesday
135-13-8269,B,C1263,Mandalay,Normal,Female,Sports and travel,78.88,3,11.832,236.64,2019-05-31,16:04,Cash,157.76,4.761904762,78.88,10.0,96.0891,21.9588,2019,5,31,Friday
816-57-2053,A,C1615,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,121.74,2019-07-03,12:37,Ewallet,121.74,4.761904762,0.0,8.7,96.1735,16.8409,2019,7,3,Wednesday
628-90-8624,B,C1237,Mandalay,Normal,Male,Sports and travel,82.58,14,57.806,1156.12,2019-01-11,14:41,Cash,825.8,4.761904762,330.32,7.455,96.0891,21.9588,2019,1,11,Friday
856-66-2701,A,C1765,Yangon,Normal,Male,Sports and travel,53.3,3,7.995,159.9,2019-06-04,14:19,Ewallet,159.9,4.761904762,0.0,7.455,96.1735,16.8409,2019,6,4,Tuesday
308-39-1707,A,C1714,Yangon,Normal,Female,Sports and travel,12.09,1,0.6045,12.09,2019-07-23,18:19,Credit card,12.09,4.761904762,0.0,7.455,96.1735,16.8409,2019,7,23,Tuesday
149-61-1929,A,C1880,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,641.9,2019-03-12,14:08,Credit card,641.9,4.761904762,0.0,7.455,96.1735,16.8409,2019,3,12,Tuesday
655-07-2265,A,C1673,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,234.93,2019-08-02,16:38,Ewallet,234.93,4.761904762,0.0,7.455,96.1735,16.8409,2019,8,2,Friday
589-02-8023,A,C1859,Yangon,Normal,Male,Food and beverages,83.77,2,8.377,167.54,2019-01-24,10:54,Credit card,167.54,4.761904762,0.0,7.0,96.1735,16.8409,2019,1,24,Thursday
420-04-7590,B,C1271,Mandalay,Normal,Male,Home and lifestyle,99.7,4,19.94,398.8,2019-11-18,11:29,Ewallet,299.1,4.761904762,99.7,5.64,96.0891,21.9588,2019,11,18,Monday
182-88-2763,B,C1242,Mandalay,Normal,Male,Food and beverages,79.91,4,15.982,319.64,2019-11-12,19:28,Credit card,239.73,4.761904762,79.91,6.0,96.0891,21.9588,2019,11,12,Tuesday
188-55-0967,B,C1228,Mandalay,Normal,Male,Fashion accessories,66.47,14,46.529,930.58,2019-09-02,15:01,Credit card,664.7,4.761904762,265.88,6.0,96.0891,21.9588,2019,9,2,Monday
610-46-4100,A,C1720,Yangon,Normal,Male,Fashion accessories,28.95,7,10.1325,202.65,2019-05-20,20:31,Credit card,202.65,4.761904762,0.0,6.0,96.1735,16.8409,2019,5,20,Monday
318-81-2368,C,C1348,Naypyitaw,Normal,Female,Fashion accessories,46.2,1,2.31,46.2,2019-05-30,12:16,Cash,46.2,4.761904762,0.0,6.615,96.0785,19.7633,2019,5,30,Thursday
364-33-8584,B,C1267,Mandalay,Member,Female,Fashion accessories,17.63,10,8.815,176.3,2019-05-02,15:27,Cash,88.15,4.761904762,88.15,10.0,96.0891,21.9588,2019,5,2,Thursday
665-63-9737,B,C1227,Mandalay,Normal,Male,Fashion accessories,52.42,4,10.484,209.68,2019-07-06,17:36,Ewallet,157.26,4.761904762,52.42,9.0,96.0891,21.9588,2019,7,6,Saturday
695-09-5146,B,C1238,Mandalay,Member,Female,Fashion accessories,98.79,6,29.637,592.74,2019-04-24,20:00,Ewallet,296.37,4.761904762,296.37,7.68,96.0891,21.9588,2019,4,24,Wednesday
155-45-3814,C,C1475,Naypyitaw,Member,Female,Fashion accessories,88.55,14,61.985,1239.7,2019-08-21,15:29,Ewallet,708.4,4.761904762,531.3,4.935,96.0785,19.7633,2019,8,21,Wednesday
794-32-2436,B,C1291,Mandalay,Member,Male,Fashion accessories,55.67,4,11.134,222.68,2019-09-16,15:08,Ewallet,111.34,4.761904762,111.34,7.2,96.0891,21.9588,2019,9,16,Monday
131-15-8856,C,C1394,Naypyitaw,Member,Female,Fashion accessories,72.52,14,50.764,1015.28,2019-11-11,19:26,Credit card,580.16,4.761904762,435.12,4.2,96.0785,19.7633,2019,11,11,Monday
273-84-2164,C,C1334,Naypyitaw,Member,Male,Electronic accessories,12.05,8,4.82,96.4,2019-05-14,15:53,Ewallet,60.25,4.761904762,36.15,5.775,96.0785,19.7633,2019,5,14,Tuesday
706-36-6154,A,C1739,Yangon,Member,Male,Home and lifestyle,19.36,13,12.584,251.68,2019-08-30,18:43,Ewallet,174.24,4.761904762,77.44,8.7,96.1735,16.8409,2019,8,30,Friday
778-89-7974,C,C1395,Naypyitaw,Normal,Male,Health and beauty,70.21,7,24.5735,491.47,2019-09-09,14:58,Cash,421.26,4.761904762,70.21,7.77,96.0785,19.7633,2019,9,9,Monday
574-31-8277,B,C1268,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,33.63,2019-02-18,19:55,Cash,33.63,4.761904762,0.0,6.72,96.0891,21.9588,2019,2,18,Monday
859-71-0933,C,C1379,Naypyitaw,Member,Female,Sports and travel,15.49,3,2.3235,46.47,2019-11-19,15:10,Cash,30.98,4.761904762,15.49,6.615,96.0785,19.7633,2019,11,19,Tuesday
740-11-5257,C,C1428,Naypyitaw,Normal,Male,Electronic accessories,24.74,12,14.844,296.88,2019-05-05,16:44,Cash,247.4,4.761904762,49.48,7.455,96.0785,19.7633,2019,5,5,Sunday
369-82-2676,B,C1211,Mandalay,Normal,Male,Electronic accessories,75.66,7,26.481,529.62,2019-02-25,18:22,Ewallet,378.3,4.761904762,151.32,9.36,96.0891,21.9588,2019,2,25,Monday
563-47-4072,B,C1213,Mandalay,Normal,Female,Health and beauty,55.81,8,22.324,446.48,2019-08-18,11:52,Cash,334.86,4.761904762,111.62,10.0,96.0891,21.9588,2019,8,18,Sunday
742-04-5161,A,C1746,Yangon,Member,Male,Home and lifestyle,72.78,14,50.946,1018.92,2019-03-07,17:24,Cash,727.8,4.761904762,291.12,7.3,96.1735,16.8409,2019,3,7,Thursday
149-15-7606,B,C1214,Mandalay,Member,Male,Sports and travel,37.32,18,33.588,671.76,2019-06-27,15:31,Ewallet,335.88,4.761904762,335.88,6.12,96.0891,21.9588,2019,6,27,Thursday
133-77-3154,B,C1220,Mandalay,Member,Male,Fashion accessories,60.18,8,24.072,481.44,2019-11-03,18:04,Credit card,240.72,4.761904762,240.72,10.0,96.0891,21.9588,2019,11,3,Sunday
169-52-4504,A,C1814,Yangon,Normal,Female,Sports and travel,15.69,3,2.3535,47.07,2019-04-29,14:13,Credit card,47.07,4.761904762,0.0,5.8,96.1735,16.8409,2019,4,29,Monday
250-81-7186,C,C1306,Naypyitaw,Normal,Female,Sports and travel,99.69,1,4.9845,99.69,2019-08-04,10:23,Credit card,99.69,4.761904762,0.0,8.4,96.0785,19.7633,2019,8,4,Sunday
562-12-5430,A,C1646,Yangon,Member,Female,Sports and travel,88.15,4,17.63,352.6,2019-02-02,10:11,Ewallet,264.45,4.761904762,88.15,7.9,96.1735,16.8409,2019,2,2,Saturday
816-72-8853,A,C1722,Yangon,Member,Female,Sports and travel,27.93,7,9.7755,195.51,2019-06-10,15:48,Cash,139.65,4.761904762,55.86,5.9,96.1735,16.8409,2019,6,10,Monday
491-38-3499,A,C1885,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,55.45,2019-07-18,17:46,Credit card,55.45,4.761904762,0.0,4.9,96.1735,16.8409,2019,7,18,Thursday
322-02-2271,A,C1270,Mandalay,Normal,Female,Sports and travel,42.97,4,8.594,171.88,2019-05-02,11:46,Cash,128.91,4.761904762,42.97,10.0,96.0891,21.9588,2019,5,2,Thursday
842-29-4695,A,C1307,Naypyitaw,Member,Male,Sports and travel,17.14,11,9.427,188.54,2019-05-20,12:07,Credit card,119.98,4.761904762,68.56,8.295,96.0785,19.7633,2019,5,20,Monday
725-67-2480,A,C1213,Mandalay,Member,Female,Fashion accessories,58.75,11,32.3125,646.25,2019-02-14,18:14,Credit card,352.5,4.761904762,293.75,7.08,96.0891,21.9588,2019,2,14,Thursday
714-02-3114,C,C1318,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,197.6,2019-03-07,11:39,Cash,197.6,4.761904762,0.0,8.085,96.0785,19.7633,2019,3,7,Thursday
518-17-2983,A,C1638,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,194.52,2019-04-04,15:44,Ewallet,194.52,4.761904762,0.0,7.6,96.1735,16.8409,2019,4,4,Thursday
779-42-2410,B,C1274,Mandalay,Member,Male,Food and beverages,57.74,6,17.322,346.44,2019-12-16,13:06,Ewallet,173.22,4.761904762,173.22,9.24,96.0891,21.9588,2019,12,16,Monday
190-14-3147,B,C1295,Mandalay,Normal,Female,Fashion accessories,17.97,6,5.391,107.82,2019-10-10,20:43,Ewallet,71.88,4.761904762,35.94,7.68,96.0891,21.9588,2019,10,10,Thursday
408-66-6712,C,C1492,Naypyitaw,Member,Female,Fashion accessories,47.71,10,23.855,477.1,2019-05-03,14:19,Ewallet,286.26,4.761904762,190.84,4.62,96.0785,19.7633,2019,5,3,Friday
679-22-6530,B,C1244,Mandalay,Normal,Female,Fashion accessories,40.62,3,6.093,121.86,2019-04-13,10:01,Credit card,81.24,4.761904762,40.62,4.92,96.0891,21.9588,2019,4,13,Saturday
588-47-8641,A,C1646,Yangon,Member,Male,Fashion accessories,56.04,14,39.228,784.56,2019-12-08,19:30,Ewallet,560.4,4.761904762,224.16,4.4,96.1735,16.8409,2019,12,8,Sunday
642-61-4706,B,C1241,Mandalay,Member,Male,Fashion accessories,93.4,4,18.68,373.6,2019-10-20,16:34,Cash,186.8,4.761904762,186.8,6.6,96.0891,21.9588,2019,10,20,Sunday
576-31-4774,B,C1293,Mandalay,Normal,Female,Fashion accessories,73.41,4,14.682,293.64,2019-03-13,13:10,Ewallet,220.23,4.761904762,73.41,4.8,96.0891,21.9588,2019,3,13,Wednesday
556-41-6224,C,C1487,Naypyitaw,Normal,Male,Health and beauty,33.64,10,16.82,336.4,2019-02-15,17:10,Credit card,269.12,4.761904762,67.28,9.765,96.0785,19.7633,2019,2,15,Friday
811-03-8790,A,C1634,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,454.8,2019-09-22,10:22,Credit card,454.8,4.761904762,0.0,4.8,96.1735,16.8409,2019,9,22,Sunday
242-11-3142,B,C1249,Mandalay,Member,Male,Fashion accessories,83.77,4,16.754,335.08,2019-01-29,19:57,Cash,167.54,4.761904762,167.54,7.455,96.0891,21.9588,2019,1,29,Tuesday
752-23-3760,B,C1291,Mandalay,Member,Female,Sports and travel,64.08,14,44.856,897.12,2019-10-10,19:29,Credit card,448.56,4.761904762,448.56,7.455,96.0891,21.9588,2019,10,10,Thursday
